CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Churn
15451,429,2,233.21,0,At-Risk Customers,0
15452,24,6,1799.11,1,Potential Loyalists,1
15453,30,6,1253.09,1,Potential Loyalists,1
15454,357,2,307.69,0,At-Risk Customers,1
15455,592,1,38.25,0,At-Risk Customers,0
15456,278,10,2119.27,1,Potential Loyalists,1
15457,257,1,237.07,1,Potential Loyalists,1
15458,20,2,370.44,1,Potential Loyalists,1
15459,412,2,202.83,0,At-Risk Customers,0
15460,349,1,216.76,0,At-Risk Customers,1
15461,455,2,429.7,0,At-Risk Customers,0
15462,89,4,737.05,1,Potential Loyalists,1
15463,24,1,126.14,1,Potential Loyalists,1
15464,333,1,1048.85,0,At-Risk Customers,1
15465,14,32,12655.65,4,Average Buyers,1
15466,80,4,1571.01,1,Potential Loyalists,1
15467,4,3,524.88,1,Potential Loyalists,1
15468,46,3,1430.48,1,Potential Loyalists,1
15469,45,3,874.25,1,Potential Loyalists,1
15470,570,1,63.42,0,At-Risk Customers,0
15471,375,2,847.08,0,At-Risk Customers,1
15472,108,1,371.56,1,Potential Loyalists,1
15473,9,8,2046.0,1,Potential Loyalists,1
15474,590,1,163.1,0,At-Risk Customers,0
15475,72,1,454.11,1,Potential Loyalists,1
15476,375,4,2209.98,0,At-Risk Customers,1
15477,644,1,368.4,0,At-Risk Customers,0
15478,35,3,2024.98,1,Potential Loyalists,1
15479,728,1,147.4,0,At-Risk Customers,0
15480,111,5,6279.0,1,Potential Loyalists,1
15481,396,1,1993.34,0,At-Risk Customers,1
15482,10,19,14592.56,4,Average Buyers,1
15483,156,10,862.2,1,Potential Loyalists,1
15484,13,5,3981.75,1,Potential Loyalists,1
15485,25,7,5771.51,1,Potential Loyalists,1
15486,522,1,102.0,0,At-Risk Customers,0
15487,674,1,231.32,0,At-Risk Customers,0
15488,87,5,431.92,1,Potential Loyalists,1
15489,17,8,2419.61,1,Potential Loyalists,1
15490,425,1,217.6,0,At-Risk Customers,0
15491,90,6,3100.09,1,Potential Loyalists,1
15492,23,2,659.46,1,Potential Loyalists,1
15493,27,9,4314.98,1,Potential Loyalists,1
15494,16,5,3780.05,1,Potential Loyalists,1
15495,374,1,246.5,0,At-Risk Customers,1
15496,626,1,146.14,0,At-Risk Customers,0
15497,12,9,8657.39,1,Potential Loyalists,1
15498,12,43,25174.64,4,Average Buyers,1
15499,718,1,161.6,0,At-Risk Customers,0
15500,3,4,1131.56,1,Potential Loyalists,1
15501,399,2,402.5,0,At-Risk Customers,1
15502,10,14,13993.47,1,Potential Loyalists,1
15503,357,2,267.15,0,At-Risk Customers,1
15504,76,4,423.85,1,Potential Loyalists,1
15505,47,5,3610.96,1,Potential Loyalists,1
15506,17,6,2040.03,1,Potential Loyalists,1
15507,166,1,492.36,1,Potential Loyalists,1
15508,184,6,1000.27,1,Potential Loyalists,1
15509,375,1,166.51,0,At-Risk Customers,1
15510,325,1,250.0,0,At-Risk Customers,1
15511,6,5,909.23,1,Potential Loyalists,1
15512,150,4,331.58,1,Potential Loyalists,1
15513,28,35,27750.55,4,Average Buyers,1
15514,7,18,6598.55,1,Potential Loyalists,1
15515,382,1,171.81,0,At-Risk Customers,1
15516,39,3,62.43,1,Potential Loyalists,1
15517,228,1,267.03,1,Potential Loyalists,1
15518,59,15,4218.94,1,Potential Loyalists,1
15519,378,2,344.61,0,At-Risk Customers,1
15521,35,16,7106.69,1,Potential Loyalists,1
15522,27,2,398.84,1,Potential Loyalists,1
15523,79,16,17359.99,4,Average Buyers,1
15524,19,2,591.4,1,Potential Loyalists,1
15525,12,3,981.01,1,Potential Loyalists,1
15526,28,2,148.44,1,Potential Loyalists,1
15527,13,23,5575.64,4,Average Buyers,1
15528,249,1,229.33,1,Potential Loyalists,1
15529,17,12,5111.95,1,Potential Loyalists,1
15530,16,5,1813.72,1,Potential Loyalists,1
15531,3,2,2007.44,1,Potential Loyalists,1
15532,20,10,3771.9,1,Potential Loyalists,1
15533,14,3,807.57,1,Potential Loyalists,1
15534,720,1,162.25,0,At-Risk Customers,0
15535,168,6,1087.82,1,Potential Loyalists,1
15536,404,1,259.09,0,At-Risk Customers,1
15537,158,1,110.92,1,Potential Loyalists,1
15538,532,6,3358.4,0,At-Risk Customers,0
15539,2,1,538.46,1,Potential Loyalists,1
15540,6,2,460.68,1,Potential Loyalists,1
15541,109,1,85.13,1,Potential Loyalists,1
15542,507,3,918.45,0,At-Risk Customers,0
15543,283,2,242.84,0,At-Risk Customers,1
15544,4,20,8162.43,4,Average Buyers,1
15545,49,2,428.05,1,Potential Loyalists,1
15546,601,2,1079.1,0,At-Risk Customers,0
15547,2,26,10154.39,4,Average Buyers,1
15548,590,1,158.09,0,At-Risk Customers,0
15549,72,8,2345.96,1,Potential Loyalists,1
15550,101,11,2076.45,1,Potential Loyalists,1
15551,31,7,1710.08,1,Potential Loyalists,1
15552,212,2,252.52,1,Potential Loyalists,1
15553,55,1,437.23,1,Potential Loyalists,1
15554,272,1,217.2,0,At-Risk Customers,1
15555,7,36,12112.35,4,Average Buyers,1
15556,19,1,279.77,1,Potential Loyalists,1
15557,23,1,473.65,1,Potential Loyalists,1
15558,634,1,214.13,0,At-Risk Customers,0
15559,563,1,1109.4,0,At-Risk Customers,0
15560,392,2,153.52,0,At-Risk Customers,1
15561,6,8,1934.39,1,Potential Loyalists,1
15562,346,3,673.38,0,At-Risk Customers,1
15563,17,7,2867.0,1,Potential Loyalists,1
15564,458,2,70.74,0,At-Risk Customers,0
15565,45,2,173.16,1,Potential Loyalists,1
15566,387,2,227.87,0,At-Risk Customers,1
15567,13,1,186.01,1,Potential Loyalists,1
15568,39,2,422.52,1,Potential Loyalists,1
15569,98,10,3586.35,1,Potential Loyalists,1
15570,2,25,9311.04,4,Average Buyers,1
15571,6,14,4051.63,1,Potential Loyalists,1
15572,20,9,3873.69,1,Potential Loyalists,1
15573,26,5,1207.18,1,Potential Loyalists,1
15574,172,6,1518.7,1,Potential Loyalists,1
15575,614,1,30.1,0,At-Risk Customers,0
15576,32,1,940.67,1,Potential Loyalists,1
15577,146,5,397.98,1,Potential Loyalists,1
15578,157,1,127.1,1,Potential Loyalists,1
15579,63,5,1302.5,1,Potential Loyalists,1
15580,371,8,1381.19,0,At-Risk Customers,1
15581,115,38,7794.59,4,Average Buyers,1
15582,19,3,682.91,1,Potential Loyalists,1
15583,371,1,107.86,0,At-Risk Customers,1
15584,18,6,1277.5,1,Potential Loyalists,1
15585,171,1,455.3,1,Potential Loyalists,1
15586,587,3,1139.1,0,At-Risk Customers,0
15587,45,7,1522.08,1,Potential Loyalists,1
15588,672,1,579.6,0,At-Risk Customers,0
15589,250,3,478.53,1,Potential Loyalists,1
15590,377,5,1496.6,0,At-Risk Customers,1
15591,577,3,217.9,0,At-Risk Customers,0
15592,41,1,388.58,1,Potential Loyalists,1
15593,65,1,199.8,1,Potential Loyalists,1
15594,10,5,1771.78,1,Potential Loyalists,1
15595,482,1,357.6,0,At-Risk Customers,0
15596,95,9,3130.04,1,Potential Loyalists,1
15597,30,2,563.37,1,Potential Loyalists,1
15598,48,2,548.02,1,Potential Loyalists,1
15599,21,3,1250.06,1,Potential Loyalists,1
15600,423,4,1199.31,0,At-Risk Customers,0
15601,6,30,14960.12,4,Average Buyers,1
15602,3,16,3230.51,1,Potential Loyalists,1
15603,73,2,88.48,1,Potential Loyalists,1
15604,47,1,216.39,1,Potential Loyalists,1
15605,31,9,1936.8,1,Potential Loyalists,1
15606,56,17,5230.99,1,Potential Loyalists,1
15607,331,9,1708.97,0,At-Risk Customers,1
15608,23,5,1785.98,1,Potential Loyalists,1
15609,179,1,298.48,1,Potential Loyalists,1
15610,46,1,112.46,1,Potential Loyalists,1
15611,4,26,2997.28,4,Average Buyers,1
15612,31,2,195.15,1,Potential Loyalists,1
15613,605,1,433.72,0,At-Risk Customers,0
15614,432,4,3147.36,0,At-Risk Customers,0
15615,5,47,21373.97,4,Average Buyers,1
15616,433,1,317.11,0,At-Risk Customers,0
15617,391,3,828.55,0,At-Risk Customers,1
15618,27,4,776.85,1,Potential Loyalists,1
15619,5,1,336.4,1,Potential Loyalists,1
15620,51,4,1942.36,1,Potential Loyalists,1
15621,6,2,1044.96,1,Potential Loyalists,1
15622,38,17,7852.61,1,Potential Loyalists,1
15623,136,8,2437.05,1,Potential Loyalists,1
15624,111,4,588.13,1,Potential Loyalists,1
15625,98,9,3236.4,1,Potential Loyalists,1
15626,69,3,1067.52,1,Potential Loyalists,1
15627,452,2,566.9,0,At-Risk Customers,0
15628,19,16,5449.31,1,Potential Loyalists,1
15629,445,4,2240.9,0,At-Risk Customers,0
15630,40,3,1481.4,1,Potential Loyalists,1
15631,637,1,596.67,0,At-Risk Customers,0
15632,10,8,3285.31,1,Potential Loyalists,1
15633,504,13,4352.46,0,At-Risk Customers,0
15634,12,2,554.65,1,Potential Loyalists,1
15635,390,1,100.35,0,At-Risk Customers,1
15636,84,4,1444.58,1,Potential Loyalists,1
15637,47,5,797.59,1,Potential Loyalists,1
15638,373,6,2265.2,0,At-Risk Customers,1
15639,129,3,1065.08,1,Potential Loyalists,1
15640,11,28,22771.1,4,Average Buyers,1
15641,100,12,5345.55,1,Potential Loyalists,1
15642,724,1,105.78,0,At-Risk Customers,0
15643,186,3,664.0,1,Potential Loyalists,1
15644,161,4,813.0,1,Potential Loyalists,1
15645,13,3,1055.17,1,Potential Loyalists,1
15646,152,5,974.61,1,Potential Loyalists,1
15647,410,1,169.0,0,At-Risk Customers,0
15648,199,2,657.35,1,Potential Loyalists,1
15649,331,4,2170.35,0,At-Risk Customers,1
15650,516,2,553.88,0,At-Risk Customers,0
15651,31,5,1259.06,1,Potential Loyalists,1
15652,86,5,1420.34,1,Potential Loyalists,1
15653,87,2,877.44,1,Potential Loyalists,1
15654,4,2,922.53,1,Potential Loyalists,1
15655,238,1,560.67,1,Potential Loyalists,1
15656,40,4,748.5,1,Potential Loyalists,1
15657,17,1,30.0,1,Potential Loyalists,1
15658,185,8,2423.47,1,Potential Loyalists,1
15659,38,3,532.49,1,Potential Loyalists,1
15660,20,15,2812.99,1,Potential Loyalists,1
15661,312,8,1215.95,0,At-Risk Customers,1
15662,656,2,283.73,0,At-Risk Customers,0
15663,101,1,138.14,1,Potential Loyalists,1
15664,45,4,1254.03,1,Potential Loyalists,1
15665,163,5,4015.12,1,Potential Loyalists,1
15666,467,2,632.94,0,At-Risk Customers,0
15667,34,1,301.32,1,Potential Loyalists,1
15668,212,1,76.32,1,Potential Loyalists,1
15669,35,4,684.34,1,Potential Loyalists,1
15670,291,2,325.2,0,At-Risk Customers,1
15671,13,7,2657.13,1,Potential Loyalists,1
15672,720,1,45.3,0,At-Risk Customers,0
15673,83,9,6414.79,1,Potential Loyalists,1
15674,68,13,6948.23,1,Potential Loyalists,1
15675,76,4,542.04,1,Potential Loyalists,1
15676,13,3,3435.76,1,Potential Loyalists,1
15677,44,3,1305.63,1,Potential Loyalists,1
15678,47,3,1893.89,1,Potential Loyalists,1
15679,19,4,781.28,1,Potential Loyalists,1
15680,4,10,4507.58,1,Potential Loyalists,1
15681,20,14,2989.7,1,Potential Loyalists,1
15682,594,2,318.24,0,At-Risk Customers,0
15683,112,2,524.54,1,Potential Loyalists,1
15684,542,3,173.95,0,At-Risk Customers,0
15685,445,1,55.98,0,At-Risk Customers,0
15686,415,1,90.0,0,At-Risk Customers,0
15687,3,9,2993.1,1,Potential Loyalists,1
15688,413,1,190.57,0,At-Risk Customers,0
15689,114,3,521.03,1,Potential Loyalists,1
15690,95,1,111.0,1,Potential Loyalists,1
15691,247,4,571.3,1,Potential Loyalists,1
15692,23,1,191.04,1,Potential Loyalists,1
15693,654,1,37.5,0,At-Risk Customers,0
15694,3,23,10404.01,4,Average Buyers,1
15695,261,4,1131.04,1,Potential Loyalists,1
15696,28,13,3906.57,1,Potential Loyalists,1
15697,684,1,246.75,0,At-Risk Customers,0
15698,619,1,46.2,0,At-Risk Customers,0
15699,12,1,309.65,1,Potential Loyalists,1
15700,167,2,696.68,1,Potential Loyalists,1
15701,63,3,1223.2,1,Potential Loyalists,1
15702,471,2,140.39,0,At-Risk Customers,0
15703,259,1,211.5,1,Potential Loyalists,1
15704,135,6,3817.96,1,Potential Loyalists,1
15705,196,1,143.1,1,Potential Loyalists,1
15706,58,4,1060.56,1,Potential Loyalists,1
15707,30,4,945.58,1,Potential Loyalists,1
15708,35,9,4378.72,1,Potential Loyalists,1
15709,278,2,327.85,0,At-Risk Customers,1
15710,412,1,898.87,0,At-Risk Customers,0
15711,551,2,420.25,0,At-Risk Customers,0
15712,4,12,3472.41,1,Potential Loyalists,1
15713,138,4,1010.79,1,Potential Loyalists,1
15714,6,5,784.81,1,Potential Loyalists,1
15715,550,5,658.02,0,At-Risk Customers,0
15716,140,11,3056.81,1,Potential Loyalists,1
15717,229,5,607.0,1,Potential Loyalists,1
15718,535,1,293.79,0,At-Risk Customers,0
15719,27,31,10223.06,4,Average Buyers,1
15720,19,2,741.92,1,Potential Loyalists,1
15721,6,1,507.08,1,Potential Loyalists,1
15722,30,11,5258.1,1,Potential Loyalists,1
15723,359,4,947.65,0,At-Risk Customers,1
15724,196,3,310.85,1,Potential Loyalists,1
15725,10,1,415.25,1,Potential Loyalists,1
15726,385,1,321.91,0,At-Risk Customers,1
15727,11,15,9445.51,1,Potential Loyalists,1
15728,374,2,544.6,0,At-Risk Customers,1
15729,207,3,192.55,1,Potential Loyalists,1
15730,60,5,1726.58,1,Potential Loyalists,1
15731,548,1,125.3,0,At-Risk Customers,0
15732,207,10,1682.07,1,Potential Loyalists,1
15733,277,1,162.3,0,At-Risk Customers,1
15734,109,4,2263.3,1,Potential Loyalists,1
15735,416,1,327.68,0,At-Risk Customers,0
15736,430,2,1815.72,0,At-Risk Customers,0
15737,9,8,1205.12,1,Potential Loyalists,1
15738,13,41,13372.97,4,Average Buyers,1
15739,61,1,449.12,1,Potential Loyalists,1
15740,44,1,154.88,1,Potential Loyalists,1
15741,453,2,208.62,0,At-Risk Customers,0
15742,614,1,156.87,0,At-Risk Customers,0
15743,11,4,784.46,1,Potential Loyalists,1
15744,72,1,34.8,1,Potential Loyalists,1
15745,14,4,1094.59,1,Potential Loyalists,1
15746,129,1,196.88,1,Potential Loyalists,1
15747,7,9,2562.61,1,Potential Loyalists,1
15748,35,3,614.76,1,Potential Loyalists,1
15749,230,3,44534.3,1,Potential Loyalists,1
15750,10,17,6456.8,1,Potential Loyalists,1
15751,455,11,1380.44,0,At-Risk Customers,0
15752,34,9,4207.54,1,Potential Loyalists,1
15753,299,1,79.2,0,At-Risk Customers,1
15754,46,9,3037.61,1,Potential Loyalists,1
15755,5,17,5993.12,1,Potential Loyalists,1
15756,56,4,532.96,1,Potential Loyalists,1
15757,60,6,2940.36,1,Potential Loyalists,1
15758,19,1,205.25,1,Potential Loyalists,1
15759,213,7,830.93,1,Potential Loyalists,1
15760,625,2,13916.34,0,At-Risk Customers,0
15761,437,1,143.05,0,At-Risk Customers,0
15762,60,2,583.75,1,Potential Loyalists,1
15763,26,2,1086.92,1,Potential Loyalists,1
15764,83,8,4503.08,1,Potential Loyalists,1
15765,661,1,370.63,0,At-Risk Customers,0
15766,59,3,831.06,1,Potential Loyalists,1
15768,110,34,15601.09,4,Average Buyers,1
15769,2,46,88704.32,4,Average Buyers,1
15770,607,1,321.45,0,At-Risk Customers,0
15771,599,3,1006.54,0,At-Risk Customers,0
15772,413,1,280.88,0,At-Risk Customers,0
15773,0,2,774.52,1,Potential Loyalists,1
15774,63,6,1329.94,1,Potential Loyalists,1
15775,240,2,150.5,1,Potential Loyalists,1
15776,128,1,241.62,1,Potential Loyalists,1
15777,236,7,1762.61,1,Potential Loyalists,1
15778,426,1,307.95,0,At-Risk Customers,0
15779,458,2,124.08,0,At-Risk Customers,0
15780,178,3,475.28,1,Potential Loyalists,1
15781,20,3,345.46,1,Potential Loyalists,1
15782,4,4,4014.1,1,Potential Loyalists,1
15783,5,1,246.3,1,Potential Loyalists,1
15784,462,2,848.33,0,At-Risk Customers,0
15785,27,16,5969.93,1,Potential Loyalists,1
15786,41,5,8514.82,1,Potential Loyalists,1
15787,21,3,948.05,1,Potential Loyalists,1
15788,503,1,221.83,0,At-Risk Customers,0
15789,353,6,1962.01,0,At-Risk Customers,1
15790,5,1,220.85,1,Potential Loyalists,1
15791,38,5,3608.34,1,Potential Loyalists,1
15792,394,2,933.84,0,At-Risk Customers,1
15793,9,8,2399.57,1,Potential Loyalists,1
15794,731,2,777.0,0,At-Risk Customers,0
15795,144,8,1979.87,1,Potential Loyalists,1
15796,12,16,4728.18,1,Potential Loyalists,1
15797,108,6,2821.08,1,Potential Loyalists,1
15798,487,3,1535.37,0,At-Risk Customers,0
15799,70,4,1424.29,1,Potential Loyalists,1
15800,102,7,1242.58,1,Potential Loyalists,1
15801,41,3,1063.95,1,Potential Loyalists,1
15802,137,1,451.42,1,Potential Loyalists,1
15803,46,4,1929.66,1,Potential Loyalists,1
15804,6,12,3877.34,1,Potential Loyalists,1
15805,18,30,10189.23,4,Average Buyers,1
15806,41,3,784.58,1,Potential Loyalists,1
15807,45,5,1817.52,1,Potential Loyalists,1
15808,301,21,18409.93,4,Average Buyers,1
15809,31,7,1274.44,1,Potential Loyalists,1
15810,73,8,2999.04,1,Potential Loyalists,1
15811,17,7,3890.52,1,Potential Loyalists,1
15812,102,12,5201.47,1,Potential Loyalists,1
15813,202,2,1303.91,1,Potential Loyalists,1
15814,11,6,2634.44,1,Potential Loyalists,1
15815,58,5,2100.6,1,Potential Loyalists,1
15816,537,2,144.15,0,At-Risk Customers,0
15817,415,3,2766.4,0,At-Risk Customers,0
15818,583,1,340.5,0,At-Risk Customers,0
15819,44,10,3934.79,1,Potential Loyalists,1
15820,314,1,206.98,0,At-Risk Customers,1
15821,39,2,570.96,1,Potential Loyalists,1
15822,354,5,1394.79,0,At-Risk Customers,1
15823,367,3,3897.17,0,At-Risk Customers,1
15824,448,2,890.94,0,At-Risk Customers,0
15825,167,1,532.94,1,Potential Loyalists,1
15826,51,4,2598.28,1,Potential Loyalists,1
15827,68,28,3794.07,4,Average Buyers,1
15828,370,1,1108.82,0,At-Risk Customers,1
15829,94,2,636.14,1,Potential Loyalists,1
15830,32,1,576.0,1,Potential Loyalists,1
15831,53,3,801.76,1,Potential Loyalists,1
15832,249,1,836.79,1,Potential Loyalists,1
15833,732,1,80.4,0,At-Risk Customers,0
15834,65,7,3772.99,1,Potential Loyalists,1
15835,39,4,954.09,1,Potential Loyalists,1
15836,45,1,137.37,1,Potential Loyalists,1
15837,59,2,777.01,1,Potential Loyalists,1
15838,6,34,74163.0,4,Average Buyers,1
15839,28,3,1048.49,1,Potential Loyalists,1
15840,53,2,355.56,1,Potential Loyalists,1
15841,67,9,2742.41,1,Potential Loyalists,1
15842,388,2,548.8,0,At-Risk Customers,1
15843,298,1,118.95,0,At-Risk Customers,1
15844,41,1,130.74,1,Potential Loyalists,1
15845,12,11,4426.28,1,Potential Loyalists,1
15846,380,1,107.01,0,At-Risk Customers,1
15847,33,5,822.57,1,Potential Loyalists,1
15848,616,1,139.94,0,At-Risk Customers,0
15850,14,6,1058.72,1,Potential Loyalists,1
15851,521,1,109.73,0,At-Risk Customers,0
15852,181,3,257.26,1,Potential Loyalists,1
15853,46,1,110.8,1,Potential Loyalists,1
15854,81,19,5449.1,1,Potential Loyalists,1
15855,131,6,1052.72,1,Potential Loyalists,1
15856,2,49,33164.54,4,Average Buyers,1
15857,13,2,570.48,1,Potential Loyalists,1
15858,10,13,3960.37,1,Potential Loyalists,1
15859,427,1,438.46,0,At-Risk Customers,0
15860,35,17,2505.21,1,Potential Loyalists,1
15861,7,12,4401.79,1,Potential Loyalists,1
15862,3,13,2928.29,1,Potential Loyalists,1
15863,20,5,358.7,1,Potential Loyalists,1
15864,17,7,2180.76,1,Potential Loyalists,1
15865,35,5,2248.92,1,Potential Loyalists,1
15866,96,1,230.53,1,Potential Loyalists,1
15867,17,30,8778.37,4,Average Buyers,1
15868,578,1,94.53,0,At-Risk Customers,0
15869,272,3,323.66,0,At-Risk Customers,1
15870,27,4,862.61,1,Potential Loyalists,1
15871,432,1,33.1,0,At-Risk Customers,0
15872,9,4,795.68,1,Potential Loyalists,1
15873,494,4,313.92,0,At-Risk Customers,0
15874,58,21,11284.76,4,Average Buyers,1
15875,641,1,111.72,0,At-Risk Customers,0
15876,404,2,1449.14,0,At-Risk Customers,1
15877,12,1,242.26,1,Potential Loyalists,1
15878,556,2,330.77,0,At-Risk Customers,0
15879,399,4,1157.3,0,At-Risk Customers,1
15880,364,1,686.56,0,At-Risk Customers,1
15881,307,5,501.39,0,At-Risk Customers,1
15882,193,8,1495.98,1,Potential Loyalists,1
15883,28,1,143.76,1,Potential Loyalists,1
15884,427,2,249.7,0,At-Risk Customers,0
15885,87,15,1951.82,1,Potential Loyalists,1
15886,55,4,1052.87,1,Potential Loyalists,1
15887,401,3,1027.15,0,At-Risk Customers,1
15888,75,3,429.16,1,Potential Loyalists,1
15889,151,8,1806.28,1,Potential Loyalists,1
15890,389,5,535.65,0,At-Risk Customers,1
15891,221,1,524.52,1,Potential Loyalists,1
15892,664,1,128.2,0,At-Risk Customers,0
15893,476,1,305.28,0,At-Risk Customers,0
15894,248,2,420.29,1,Potential Loyalists,1
15895,144,1,179.17,1,Potential Loyalists,1
15897,189,2,222.05,1,Potential Loyalists,1
15898,221,24,5210.42,4,Average Buyers,1
15899,363,1,112.5,0,At-Risk Customers,1
15900,18,4,900.4,1,Potential Loyalists,1
15901,11,7,703.22,1,Potential Loyalists,1
15902,375,1,145.01,0,At-Risk Customers,1
15903,4,12,8939.84,1,Potential Loyalists,1
15904,3,1,164.68,1,Potential Loyalists,1
15905,538,1,114.69,0,At-Risk Customers,0
15906,14,10,2555.64,1,Potential Loyalists,1
15907,171,2,529.52,1,Potential Loyalists,1
15908,485,2,764.57,0,At-Risk Customers,0
15909,168,1,191.94,1,Potential Loyalists,1
15910,10,14,2548.45,1,Potential Loyalists,1
15911,618,8,1702.34,0,At-Risk Customers,0
15912,173,9,1074.7,1,Potential Loyalists,1
15913,529,1,6.3,0,At-Risk Customers,0
15914,373,2,205.99,0,At-Risk Customers,1
15915,396,1,429.21,0,At-Risk Customers,1
15916,11,13,3427.17,1,Potential Loyalists,1
15917,242,5,560.63,1,Potential Loyalists,1
15918,185,3,582.88,1,Potential Loyalists,1
15919,14,2,910.61,1,Potential Loyalists,1
15920,149,9,571.64,1,Potential Loyalists,1
15921,167,4,802.11,1,Potential Loyalists,1
15922,368,1,739.0,0,At-Risk Customers,1
15923,367,1,254.16,0,At-Risk Customers,1
15924,726,1,102.82,0,At-Risk Customers,0
15925,189,1,207.15,1,Potential Loyalists,1
15926,537,1,134.44,0,At-Risk Customers,0
15927,642,1,123.39,0,At-Risk Customers,0
15928,651,1,293.53,0,At-Risk Customers,0
15929,639,1,594.0,0,At-Risk Customers,0
15930,62,1,426.63,1,Potential Loyalists,1
15931,423,1,239.9,0,At-Risk Customers,0
15932,83,7,2195.65,1,Potential Loyalists,1
15933,16,3,1107.46,1,Potential Loyalists,1
15934,412,2,2190.66,0,At-Risk Customers,0
15935,234,2,416.86,1,Potential Loyalists,1
15936,374,2,282.79,0,At-Risk Customers,1
15937,59,1,145.35,1,Potential Loyalists,1
15938,107,9,734.81,1,Potential Loyalists,1
15939,84,16,9060.39,1,Potential Loyalists,1
15940,306,1,35.8,0,At-Risk Customers,1
15941,632,1,405.0,0,At-Risk Customers,0
15942,128,1,337.44,1,Potential Loyalists,1
15943,644,2,271.29,0,At-Risk Customers,0
15944,271,4,2164.24,0,At-Risk Customers,1
15945,360,4,827.27,0,At-Risk Customers,1
15946,497,3,2304.18,0,At-Risk Customers,0
15947,77,1,1708.24,1,Potential Loyalists,1
15948,3,3,1509.09,1,Potential Loyalists,1
15949,11,2,364.72,1,Potential Loyalists,1
15950,26,10,7180.71,1,Potential Loyalists,1
15951,3,3,1013.17,1,Potential Loyalists,1
15952,28,4,806.57,1,Potential Loyalists,1
15953,10,18,3669.55,1,Potential Loyalists,1
15954,584,1,190.75,0,At-Risk Customers,0
15955,19,22,8658.36,4,Average Buyers,1
15956,546,2,617.6,0,At-Risk Customers,0
15957,26,3,930.1,1,Potential Loyalists,1
15958,69,4,492.99,1,Potential Loyalists,1
15959,677,3,579.49,0,At-Risk Customers,0
15960,369,4,410.95,0,At-Risk Customers,1
15961,374,1,451.29,0,At-Risk Customers,1
15962,444,1,295.83,0,At-Risk Customers,0
15963,14,2,470.76,1,Potential Loyalists,1
15964,658,1,272.96,0,At-Risk Customers,0
15965,12,13,3013.09,1,Potential Loyalists,1
15966,445,1,426.53,0,At-Risk Customers,0
15967,18,12,3041.6,1,Potential Loyalists,1
15968,383,1,418.05,0,At-Risk Customers,1
15969,44,4,992.05,1,Potential Loyalists,1
15970,298,2,1017.32,0,At-Risk Customers,1
15971,12,18,5902.83,1,Potential Loyalists,1
15972,451,5,1810.27,0,At-Risk Customers,0
15973,361,3,988.44,0,At-Risk Customers,1
15974,34,7,3442.15,1,Potential Loyalists,1
15975,79,1,371.01,1,Potential Loyalists,1
15976,160,6,1746.64,1,Potential Loyalists,1
15977,12,2,1054.73,1,Potential Loyalists,1
15978,72,3,3279.42,1,Potential Loyalists,1
15979,597,1,329.22,0,At-Risk Customers,0
15980,83,7,6593.68,1,Potential Loyalists,1
15981,19,21,9362.77,4,Average Buyers,1
15982,600,1,324.51,0,At-Risk Customers,0
15983,17,8,3958.82,1,Potential Loyalists,1
15984,66,28,8013.61,4,Average Buyers,1
15985,118,7,2715.28,1,Potential Loyalists,1
15986,25,2,354.42,1,Potential Loyalists,1
15987,7,8,1682.13,1,Potential Loyalists,1
15988,14,3,770.09,1,Potential Loyalists,1
15989,370,2,372.51,0,At-Risk Customers,1
15990,39,7,2010.05,1,Potential Loyalists,1
15991,529,1,150.55,0,At-Risk Customers,0
15992,391,2,854.61,0,At-Risk Customers,1
15993,3,7,2797.57,1,Potential Loyalists,1
15994,49,3,1202.18,1,Potential Loyalists,1
15995,409,1,696.19,0,At-Risk Customers,0
15996,83,7,1686.9,1,Potential Loyalists,1
15998,31,16,8308.34,1,Potential Loyalists,1
15999,730,1,20.4,0,At-Risk Customers,0
16001,376,1,583.39,0,At-Risk Customers,1
16002,620,1,169.21,0,At-Risk Customers,0
16003,24,10,5613.83,1,Potential Loyalists,1
16004,469,5,2146.39,0,At-Risk Customers,0
16005,7,10,2436.22,1,Potential Loyalists,1
16015,21,2,502.29,1,Potential Loyalists,1
16045,114,8,3434.93,1,Potential Loyalists,1
16058,401,1,62.7,0,At-Risk Customers,1
16085,18,12,2343.53,1,Potential Loyalists,1
16202,355,9,2501.99,0,At-Risk Customers,1
16386,23,3,1102.59,1,Potential Loyalists,1
16511,16,6,1819.02,1,Potential Loyalists,1
16606,399,2,357.66,0,At-Risk Customers,1
17034,11,5,1283.92,1,Potential Loyalists,1
17173,5,7,3209.4,1,Potential Loyalists,1
17203,30,10,5575.88,1,Potential Loyalists,1
17422,11,11,3594.76,1,Potential Loyalists,1
17501,215,2,288.6,1,Potential Loyalists,1
17657,425,1,126.0,0,At-Risk Customers,0
17688,388,1,304.2,0,At-Risk Customers,1
17743,443,1,229.2,0,At-Risk Customers,0
17757,9,54,9005.9,4,Average Buyers,1
17788,68,2,1117.9,1,Potential Loyalists,1
17791,24,1,106.1,1,Potential Loyalists,1
17872,376,1,235.87,0,At-Risk Customers,1
17908,368,5,1411.54,0,At-Risk Customers,1
18152,641,1,426.69,0,At-Risk Customers,0
18267,667,1,269.37,0,At-Risk Customers,0
16023,41,3,719.81,1,Potential Loyalists,1
16120,54,6,3056.91,1,Potential Loyalists,1
